hcpcs,observation_count,provider_count,mean_allowed_amt,std_allowed_amt,mean_payment_amt,std_payment_amt,outlier_count
83498,54,54,26.399153052629632,1.0920685387107474,26.399153052629632,1.0920685387107474,1
83519,127,127,17.953230028259842,0.23857413390772741,17.953230028259842,0.23857413390772741,1
36246,246,241,328.71529043788615,211.76904735856473,260.80034438497967,168.62769409027726,1
83527,37,37,12.64385684572973,0.2369402221719313,12.64385684572973,0.2369402221719313,1
97814,241,241,37.88193500210788,4.167059729245223,29.559956192941907,3.618986836309539,1
98925,408,403,30.60960989369363,3.840497777618127,22.485219759522547,3.473507165293667,1
98926,580,561,43.305811800231034,5.488015313159695,32.42181542717414,4.820122856281651,1
50432,307,307,212.45737636342997,57.9862299446724,168.3501107108697,45.890719881650895,1
50435,480,478,110.0102431508125,13.975245133357747,85.12464082488333,11.840460859635758,1
50605,86,86,463.35936017023255,139.3138869712991,369.9151409151163,111.19409761820877,1
J0179,64,64,308.343432758125,7.600533845407196,244.4925361578125,6.29334978527978,1
98928,488,481,69.74951256902663,7.141604696618799,53.1135035237582,6.30452146117037,1
98929,358,348,82.04345865978212,7.766777032240105,62.73576223812011,6.7532078650364555,1
98966,145,144,11.895466719695172,1.5539986579370675,8.552715899835173,1.4768783509762704,1
83625,61,61,12.51971016029508,0.04952651770402362,12.51971016029508,0.04952651770402362,1
83630,105,105,19.287549106438096,0.27879215888864994,19.287549106438096,0.27879215888864994,1
83631,40,40,19.23445945335,0.023473702775746976,19.23445945335,0.023473702775746976,1
83698,73,73,45.17183971993151,1.514122023273904,45.17183971993151,1.514122023273904,1
83704,95,95,32.374281522727365,3.3055392102685666,32.374281522727365,3.3055392102685666,1
83785,35,35,26.112354497000002,0.04359920488411819,26.112354497000002,0.04359920488411819,1
82777,34,34,42.804729040264704,2.9804431608273783,42.804729040264704,2.9804431608273783,1
82507,74,74,26.647664640408106,2.8280058142267386,26.647664640408106,2.8280058142267386,1
82523,149,149,18.2293666400604,0.5673875868453154,18.2293666400604,0.5673875868453154,1
82540,104,104,4.551696318683653,0.036549952913668055,4.551696318683653,0.036549952913668055,1
82552,73,73,13.017588375958903,0.8105307860083779,13.017588375958903,0.8105307860083779,1
82595,79,79,6.331364180997468,0.16610684775157922,6.331364180997468,0.16610684775157922,1
82608,34,34,13.851565878117647,0.5268567846380449,13.851565878117647,0.5268567846380449,1
82626,115,115,24.58913314,1.3134110861190467,24.58913314,1.3134110861190467,1
98981,175,174,38.52916203125143,3.9646073509222375,30.457877085754287,3.389150283977757,1
99091,230,229,52.99425816092609,4.499412984810518,40.20274357184695,5.265561834114623,1
73565,1364,1343,31.942316425204762,13.120516702543746,23.25207671553292,9.951250574202279,1
73650,556,543,23.964202109703056,7.978201847071071,17.59207039407788,6.028550775460354,1
73660,1043,1005,16.410712355166634,11.038943770782147,11.861702990713615,8.119418020147172,1
11047,167,155,106.66209029505987,17.64633695884971,85.13240163555689,14.138666012762906,1
J0248,61,61,5.681251247059016,0.47109188392973456,4.496335566465574,0.3987607754229584,1
33518,1100,1100,288.88668674017543,153.27581838699695,230.70082367120364,122.42818632854545,1
83883,285,285,13.265267542663159,0.21335357254020879,13.265267542663159,0.21335357254020879,1
83915,47,47,10.922583586617021,0.050844368527493945,10.922583586617021,0.050844368527493945,1
83930,141,141,6.462427862193617,0.10565924635168218,6.462427862193617,0.10565924635168218,1
83935,144,144,6.665605313486111,0.07341904543876562,6.665605313486111,0.07341904543876562,1
83937,59,59,29.205951075474573,0.17074922107763904,29.205951075474573,0.17074922107763904,1
83945,75,75,13.974751668970667,1.106001238654661,13.974751668970667,1.106001238654661,1
83986,196,196,3.492731441409184,0.1223329840258843,3.492731441409184,0.1223329840258843,1
83993,166,166,19.016632756283133,1.478713745034602,19.016632756283133,1.478713745034602,1
84080,140,140,14.367622880721429,0.749144326204789,14.367622880721429,0.749144326204789,1
84140,82,82,20.246878825902442,0.056197260867913754,20.246878825902442,0.056197260867913754,1
84166,982,909,17.4695194645998,0.771943494994635,14.584081823061915,2.0721700810355856,1
84182,61,61,27.81506582309836,2.6307669693763405,27.51845795972131,3.833759282067229,1
84206,36,36,26.147409975416664,0.04542765960265561,26.147409975416664,0.04542765960265561,1
10140,287,279,159.78757348772126,30.65664121243467,122.08941510998257,23.71113670601788,1
11000,436,430,49.99645716126605,11.307843500931625,37.89316888853212,8.796920276386832,1
11044,688,576,255.4348751304506,54.644977381141366,203.27751433290842,43.93097456388621,1
99183,796,786,103.97013272937814,9.485687525630071,82.40156482410679,7.652296374998572,1
99281,93,93,11.235736743192474,1.5702637855947503,8.211164678931182,1.576644910667431,1
82365,82,82,12.601802351219511,0.20771016994851021,12.601802351219511,0.20771016994851021,1
82375,70,70,12.029697339014286,0.10787561364109144,12.029697339014286,0.10787561364109144,1
82384,94,94,24.648398807521275,0.4656084914098414,24.648398807521275,0.4656084914098414,1
36581,470,460,560.1348404001299,540.4997486563685,443.3504368570851,429.4796856410377,1
36818,36,36,813.5026717931389,648.278740356958,645.1522479023056,516.4950185339325,1
36819,37,37,785.788579968108,540.6098442015025,622.4888093627027,431.4710624878714,1
82390,142,142,10.476424588679578,0.21800583681265176,10.476424588679578,0.21800583681265176,1
82397,68,68,13.80158616142647,0.1724301082978992,13.80158616142647,0.1724301082978992,1
51715,309,304,685.1986142240097,779.016761783602,541.0806557428447,620.920319511025,1
J0490,39,39,46.97080566387179,6.459737756181925,37.388427347000004,5.123470883767892,1
J0587,63,63,12.492226642650795,0.14355164775972215,9.851881483979366,0.22056280327117495,1
97606,51,51,27.27039666317647,4.5986518795691875,21.702504157019607,3.6301831681675663,1
33533,2457,2457,1105.067423170277,672.4249930001521,881.8139066592918,536.9896051288625,1
34713,223,223,130.49751367278924,34.72928183556619,104.20903025650225,27.763940221908538,1
35301,686,686,890.8230303368513,359.1228172654939,708.3436673502434,286.22657739128726,1
36005,201,198,118.79387167316419,114.07842363244136,92.29380892626867,88.04053349177082,1
84305,158,158,20.677182104310127,0.9267232886840989,20.677182104310127,0.9267232886840989,1
84378,40,40,11.288890756875,0.05981404246873693,11.288890756875,0.05981404246873693,1
17270,78,78,126.49672431589744,19.664046984780455,93.62429749097436,16.044041786773047,1
17280,301,299,115.12272298663123,17.692831846289007,85.7377275232093,14.56476599274771,1
17282,1151,1147,184.93898929520242,26.862826390698096,140.70390089388357,22.385981226501823,1
97803,1023,1019,26.93425460185728,2.3121227436803866,26.93425460185728,2.3121227436803866,1
84152,55,55,17.85369176970909,0.39271813982323917,17.85369176970909,0.39271813982323917,1
84157,63,63,3.9178000690396826,0.013629576363016704,3.9178000690396826,0.013629576363016704,1
33370,131,131,133.6840237923435,14.42113832770271,106.69762764044275,11.617198076612727,1
33418,318,318,1401.5048161183333,352.4598590028149,1118.7511843717296,281.947417971033,1
97167,573,573,100.21833665061953,7.915495443539223,76.57627280745724,7.741046180365456,1
97537,44,44,24.254383657045455,2.5494753704815305,18.83136732225,2.270859702590822,1
97598,398,393,28.248107455238696,9.236243734936789,22.2320428104598,7.367955503389933,1
72200,165,160,19.983418048310302,11.729770650788407,15.143472082628485,8.963511601873831,1
72202,581,565,24.6606422770926,13.12189331444522,18.327128680663854,9.934344838231093,1
